feature,mean_importance
SMOKING,0.0017019054614196172
ANXIETY,0.0018602751116819638
GENDER,0.0019026243401528032
SHORTNESS OF BREATH,0.00240642081068172
CHRONIC DISEASE,0.002804223711739007
YELLOW_FINGERS,0.003981056482062162
FATIGUE ,0.006788799383606148
AGE,0.008676050410654524
COUGHING,0.017810070652962962
SWALLOWING DIFFICULTY,0.03498242444492683
CHEST PAIN,0.04020464108971376
WHEEZING,0.050199520549563593
ALCOHOL CONSUMING,0.09623948198378554
PEER_PRESSURE,0.13159112560288638
ALLERGY ,0.2449399305749118
