feature,mean_importance
CHRONIC DISEASE,-0.003554065913558835
AGE,-0.0010788444809094687
YELLOW_FINGERS,0.00403831706611425
SMOKING,0.005513691256298203
GENDER,0.016364663711706397
ANXIETY,0.01700944604699354
COUGHING,0.01765854208024814
SHORTNESS OF BREATH,0.018367046843461698
CHEST PAIN,0.01912273625252765
SWALLOWING DIFFICULTY,0.023293007095705642
FATIGUE ,0.02401908501733897
WHEEZING,0.03154688756671855
ALCOHOL CONSUMING,0.087604769392099
PEER_PRESSURE,0.09356679837248771
ALLERGY ,0.1805697383151573
