feature,mean_importance
SHORTNESS OF BREATH,6.058105859765295e-05
ANXIETY,0.0012400105548989293
GENDER,0.0013359259956043702
SMOKING,0.001956794794635186
AGE,0.004646575596279545
CHEST PAIN,0.0065753796267021495
CHRONIC DISEASE,0.007383706613151675
FATIGUE ,0.012352199452440848
YELLOW_FINGERS,0.01296734365764728
COUGHING,0.021032748380031597
SWALLOWING DIFFICULTY,0.023911518548329746
ALCOHOL CONSUMING,0.029522657035822387
WHEEZING,0.13065568815182446
PEER_PRESSURE,0.13351638790084067
ALLERGY ,0.23442269352889458
