feature,mean_importance
CHEST PAIN,0.002277991869009205
ANXIETY,0.003866888171362759
SMOKING,0.004417752588263773
GENDER,0.004620293678083237
AGE,0.011543834716013357
COUGHING,0.011905045027843309
SHORTNESS OF BREATH,0.020105972954050068
WHEEZING,0.020873162319252726
YELLOW_FINGERS,0.03159301045853389
CHRONIC DISEASE,0.03516351876761496
PEER_PRESSURE,0.04353649190438151
SWALLOWING DIFFICULTY,0.04588276006238448
ALCOHOL CONSUMING,0.05214244358115533
ALLERGY ,0.13062828584072436
FATIGUE ,0.14150612376581023
