feature,mean_importance
AGE,-3.780255048664305e-05
CHRONIC DISEASE,0.0002445332646334175
COUGHING,0.0010440635761043038
SMOKING,0.0021867974227087862
GENDER,0.0023747435837925823
CHEST PAIN,0.003270149669467437
SHORTNESS OF BREATH,0.005114995185499282
ANXIETY,0.006143774813638203
FATIGUE ,0.017963217067939175
WHEEZING,0.021292911623792064
YELLOW_FINGERS,0.024478400534432676
SWALLOWING DIFFICULTY,0.04252651396041066
ALCOHOL CONSUMING,0.10360041044595052
PEER_PRESSURE,0.18986160416290931
ALLERGY ,0.22283552190471853
