feature,mean_importance
SMOKING,0.0024494878377804507
GENDER,0.008071172857392162
COUGHING,0.010841801918128885
SHORTNESS OF BREATH,0.022641037950564095
ANXIETY,0.024108996529618933
SWALLOWING DIFFICULTY,0.028934658733952418
CHRONIC DISEASE,0.03754975920571873
WHEEZING,0.037565452749146855
AGE,0.04083191443613937
CHEST PAIN,0.04476139147859486
YELLOW_FINGERS,0.05572017986172195
FATIGUE ,0.06000659247337518
ALCOHOL CONSUMING,0.06909569166350378
PEER_PRESSURE,0.08056559882397989
ALLERGY ,0.11764497511680103
