feature,mean_importance
COUGHING,0.011271385606543043
WHEEZING,0.016632772255425518
SMOKING,0.018396278658505367
ANXIETY,0.019910886465280084
SWALLOWING DIFFICULTY,0.022214571918726313
YELLOW_FINGERS,0.02400771743721294
GENDER,0.02893499942664333
PEER_PRESSURE,0.03413955255668433
CHEST PAIN,0.040567500919052216
CHRONIC DISEASE,0.055385341021193524
ALCOHOL CONSUMING,0.06405448333045932
SHORTNESS OF BREATH,0.07227670098141337
FATIGUE ,0.07509525614266646
AGE,0.169060014413484
ALLERGY ,0.1837895519751557
