feature,mean_importance
SMOKING,0.008396784736461882
CHRONIC DISEASE,0.009075967730087509
ANXIETY,0.010680575459548702
AGE,0.012373941891738415
YELLOW_FINGERS,0.012852902161346057
SHORTNESS OF BREATH,0.013744397316788958
SWALLOWING DIFFICULTY,0.01958903043807737
ALCOHOL CONSUMING,0.029997679093727636
GENDER,0.03144959650625371
FATIGUE ,0.033633193493212046
WHEEZING,0.04277753050579573
ALLERGY ,0.059880956251204466
COUGHING,0.06336168421523214
CHEST PAIN,0.0694858772363154
PEER_PRESSURE,0.09331523218137713
