feature,mean_importance
CHEST PAIN,-0.003909707836306953
ALCOHOL CONSUMING,0.003380454427514412
COUGHING,0.008422764203338868
AGE,0.021524451455725117
ANXIETY,0.023180977619193514
WHEEZING,0.03448640511111821
GENDER,0.05167089008251098
SMOKING,0.05484427680611832
CHRONIC DISEASE,0.06406409388353862
ALLERGY ,0.0951973262318263
PEER_PRESSURE,0.09658541845275488
YELLOW_FINGERS,0.10045179175450931
SWALLOWING DIFFICULTY,0.1035675988604517
SHORTNESS OF BREATH,0.1157995590736209
FATIGUE ,0.1786483128000724
