feature,mean_importance
GENDER,0.0021867840267897507
ANXIETY,0.00275928330654997
SMOKING,0.005108057985380726
CHEST PAIN,0.010797780888320268
COUGHING,0.010804911600061046
SHORTNESS OF BREATH,0.012762707371298537
CHRONIC DISEASE,0.014486625140721087
FATIGUE ,0.02399574220743777
AGE,0.024348662264868294
YELLOW_FINGERS,0.035397843762412166
SWALLOWING DIFFICULTY,0.05078276421235077
WHEEZING,0.05735919887797648
ALCOHOL CONSUMING,0.06676264040976143
PEER_PRESSURE,0.15207787448713728
ALLERGY ,0.16799509748095387
