feature,mean_importance
ANXIETY,9.721878294057795e-05
GENDER,0.0006262115316117367
COUGHING,0.0027195674193632056
CHEST PAIN,0.003283076118615508
AGE,0.005428795788184421
SMOKING,0.0075069348836419745
SHORTNESS OF BREATH,0.013662975872852668
YELLOW_FINGERS,0.023043625946472877
WHEEZING,0.02804081128846888
CHRONIC DISEASE,0.04083657172682276
SWALLOWING DIFFICULTY,0.06068758159947918
PEER_PRESSURE,0.07388856695880244
ALCOHOL CONSUMING,0.07719484376912186
FATIGUE ,0.12449057685017506
ALLERGY ,0.1986268192382375
