feature,mean_importance
GENDER,-0.006921430390031946
SMOKING,-0.0008480308855451952
ANXIETY,0.0005728606224542326
CHEST PAIN,0.0014727222298914406
AGE,0.0031306377938268236
SHORTNESS OF BREATH,0.008401771957118238
ALCOHOL CONSUMING,0.020593584255380014
WHEEZING,0.03631262402625368
YELLOW_FINGERS,0.05228255355519142
PEER_PRESSURE,0.05906241548278459
COUGHING,0.06333660532356757
CHRONIC DISEASE,0.071211401395019
SWALLOWING DIFFICULTY,0.09858791432889859
FATIGUE ,0.11466202756831087
ALLERGY ,0.1408938628788392
