feature,mean_importance
CHEST PAIN,0.00020074691593348072
GENDER,0.0011994899161464124
CHRONIC DISEASE,0.0024517856382573976
SMOKING,0.0026067350161490866
ANXIETY,0.002626286477551254
SHORTNESS OF BREATH,0.005350348897206791
AGE,0.006613385697403107
COUGHING,0.013818489137171241
YELLOW_FINGERS,0.026898203334551552
FATIGUE ,0.028536992476233102
SWALLOWING DIFFICULTY,0.044736707940540174
WHEEZING,0.054163117058988755
ALCOHOL CONSUMING,0.05579086329593663
PEER_PRESSURE,0.11935572965966701
ALLERGY ,0.15922705735975437
