feature,mean_importance
GENDER,-0.015662344920963817
CHEST PAIN,-0.009592289510551076
SMOKING,0.0008436192884550331
ANXIETY,0.002238340429087063
COUGHING,0.0030878844953504763
SHORTNESS OF BREATH,0.00784188889454258
WHEEZING,0.0240537809986488
AGE,0.032518158019101503
CHRONIC DISEASE,0.05921056306353782
YELLOW_FINGERS,0.06284571458380946
SWALLOWING DIFFICULTY,0.06850951612979463
ALCOHOL CONSUMING,0.06855432688820368
FATIGUE ,0.0693688221290801
PEER_PRESSURE,0.1221782931253376
ALLERGY ,0.2346467176886457
