feature,mean_importance
GENDER,-0.001976746075450686
COUGHING,-0.00032164554578548166
CHEST PAIN,0.002666929864183115
SHORTNESS OF BREATH,0.008003073945129608
SMOKING,0.011857699351114493
ANXIETY,0.01348943728630661
CHRONIC DISEASE,0.03779348744256947
AGE,0.05848706935145258
FATIGUE ,0.07274393163419125
WHEEZING,0.0890853847306368
ALCOHOL CONSUMING,0.0903185330335271
SWALLOWING DIFFICULTY,0.09104446611603181
YELLOW_FINGERS,0.1170799016616511
PEER_PRESSURE,0.14506797178193415
ALLERGY ,0.3432673690548284
