feature,mean_importance
SMOKING,0.00569139186743588
CHRONIC DISEASE,0.006622146184720112
AGE,0.011466066638545047
COUGHING,0.020873773622169568
SWALLOWING DIFFICULTY,0.02834128260112383
ALCOHOL CONSUMING,0.028720006900306294
YELLOW_FINGERS,0.03079734670781976
ANXIETY,0.0314418752951494
SHORTNESS OF BREATH,0.031957825569020534
FATIGUE ,0.032019853689465236
CHEST PAIN,0.036218622749973076
GENDER,0.04550646194736474
WHEEZING,0.05709036262381188
PEER_PRESSURE,0.10646180836054273
ALLERGY ,0.11674046523588619
