feature,mean_importance
AGE,-0.00026139941442122617
CHRONIC DISEASE,0.0014133970544764618
GENDER,0.0019446967524798797
SMOKING,0.0031142118611235726
COUGHING,0.003162445195159991
SHORTNESS OF BREATH,0.003650080634918762
ANXIETY,0.004420310281320261
CHEST PAIN,0.007142840357082547
FATIGUE ,0.023713359798516874
YELLOW_FINGERS,0.025289520320971325
SWALLOWING DIFFICULTY,0.03381645279049622
WHEEZING,0.04046465244156779
ALCOHOL CONSUMING,0.0957594381010963
PEER_PRESSURE,0.19142983611478218
ALLERGY ,0.2044438533273742
