feature,mean_importance
CHEST PAIN,0.0032619778500515284
COUGHING,0.004077722748336293
SHORTNESS OF BREATH,0.00520171598304664
ANXIETY,0.007037929513574931
CHRONIC DISEASE,0.012212696317320044
SMOKING,0.013809920775423656
FATIGUE ,0.01592318963358811
GENDER,0.02434841877938295
AGE,0.02764034136873077
WHEEZING,0.04379553986703844
SWALLOWING DIFFICULTY,0.05361303093411637
YELLOW_FINGERS,0.05908582703406432
ALCOHOL CONSUMING,0.06867435901360108
PEER_PRESSURE,0.23430225586700154
ALLERGY ,0.3102467992086943
