feature,mean_importance
SMOKING,-0.004935157468858348
COUGHING,-0.00014511183088573577
ANXIETY,0.002421229464016389
CHEST PAIN,0.0031688009796054795
YELLOW_FINGERS,0.009284384056878342
SHORTNESS OF BREATH,0.010001620492466895
GENDER,0.010429723151486391
CHRONIC DISEASE,0.014895368963368166
ALCOHOL CONSUMING,0.02744794394879669
FATIGUE ,0.030758764106998994
AGE,0.037825467663537615
SWALLOWING DIFFICULTY,0.04893174825476697
WHEEZING,0.05806851372346792
PEER_PRESSURE,0.1955246212740555
ALLERGY ,0.3401355817006128
