feature,mean_importance
SMOKING,0.0017713547341672241
ANXIETY,0.003852641787815214
COUGHING,0.009159682780564143
GENDER,0.013817184360774604
YELLOW_FINGERS,0.01836497110994693
SWALLOWING DIFFICULTY,0.018939654598049988
WHEEZING,0.0224059230686408
SHORTNESS OF BREATH,0.029764125162302684
CHEST PAIN,0.033908347331948495
CHRONIC DISEASE,0.03538212424137604
ALCOHOL CONSUMING,0.03553463596215535
AGE,0.05285384658573757
FATIGUE ,0.055726689146502986
PEER_PRESSURE,0.13132244260649747
ALLERGY ,0.13641825204672514
