feature,mean_importance
COUGHING,-0.00033383999458477256
SHORTNESS OF BREATH,0.00011272667562660099
ANXIETY,0.0028104299345978246
GENDER,0.005241984995316978
CHEST PAIN,0.009450021091564348
CHRONIC DISEASE,0.012240847218296541
SMOKING,0.012759017070372452
SWALLOWING DIFFICULTY,0.028875794079475197
FATIGUE ,0.03942818778158433
AGE,0.05784060747448998
YELLOW_FINGERS,0.0706028851133044
WHEEZING,0.0773501957291445
ALCOHOL CONSUMING,0.09888952836468534
PEER_PRESSURE,0.15202459821693645
ALLERGY ,0.380093961429582
