feature,mean_importance
SMOKING,0.003659481123187369
AGE,0.004411579980043367
GENDER,0.00698008391926983
ANXIETY,0.008998657363478879
SHORTNESS OF BREATH,0.009137441960706672
CHEST PAIN,0.012500444683877088
CHRONIC DISEASE,0.015280664722349091
WHEEZING,0.019807324231129898
ALCOHOL CONSUMING,0.02006491874491857
COUGHING,0.03571971206606415
SWALLOWING DIFFICULTY,0.03757590199572486
YELLOW_FINGERS,0.0395176020593801
PEER_PRESSURE,0.04265649687293334
FATIGUE ,0.0474613246314442
ALLERGY ,0.08050959519256791
