feature,mean_importance
ANXIETY,0.000331303967994423
GENDER,0.003035446903359379
CHEST PAIN,0.003299789588814284
SHORTNESS OF BREATH,0.004402932909994234
SMOKING,0.005524118699058877
CHRONIC DISEASE,0.005690267019376122
AGE,0.009839534825607999
YELLOW_FINGERS,0.02096554898926737
FATIGUE ,0.023185418272354163
COUGHING,0.023220033556619217
SWALLOWING DIFFICULTY,0.03749497431007249
WHEEZING,0.06473456291126096
ALCOHOL CONSUMING,0.0684431550295539
PEER_PRESSURE,0.1043730764903072
ALLERGY ,0.22020625373701522
