feature,mean_importance
GENDER,-0.0038242976176905198
SMOKING,0.0007466351147651012
ANXIETY,0.0010424613843509679
SHORTNESS OF BREATH,0.01019626092126805
COUGHING,0.010789192295445438
CHEST PAIN,0.013416190036453158
AGE,0.02001933419688775
CHRONIC DISEASE,0.037037205399415865
YELLOW_FINGERS,0.03910769244922441
FATIGUE ,0.04237384643356139
WHEEZING,0.04269008336105891
ALCOHOL CONSUMING,0.04737519342711083
SWALLOWING DIFFICULTY,0.05019261261648291
PEER_PRESSURE,0.1163604897376113
ALLERGY ,0.12855632029708325
