feature,mean_importance
GENDER,0.001432419266740259
SHORTNESS OF BREATH,0.0017915154586826021
ANXIETY,0.0019343163047556788
COUGHING,0.0021487383407906013
SMOKING,0.0024485592693012093
CHRONIC DISEASE,0.004818961075711059
AGE,0.006722322695010763
YELLOW_FINGERS,0.00783841720907169
CHEST PAIN,0.00956337159744064
FATIGUE ,0.020446612995213977
WHEEZING,0.027068225788116317
SWALLOWING DIFFICULTY,0.04486956222762989
ALCOHOL CONSUMING,0.06002419207575577
PEER_PRESSURE,0.10443429340330512
ALLERGY ,0.16485062116068497
