feature,mean_importance
GENDER,0.0014758711521991653
CHRONIC DISEASE,0.006009611665889575
ANXIETY,0.007752253830612977
CHEST PAIN,0.007893526937054186
COUGHING,0.008909840589350937
SMOKING,0.01487935612634575
YELLOW_FINGERS,0.02171011772592708
SHORTNESS OF BREATH,0.027713937993421804
SWALLOWING DIFFICULTY,0.03134789704573511
AGE,0.034468952274036777
WHEEZING,0.04515482820943416
FATIGUE ,0.047513678642725196
PEER_PRESSURE,0.06896659147035504
ALCOHOL CONSUMING,0.09773307727310211
ALLERGY ,0.214027528069234
