feature,mean_importance
GENDER,0.002740926505247351
SMOKING,0.00728074298952113
ANXIETY,0.011759063946317492
CHEST PAIN,0.021673411939837253
COUGHING,0.022209171519190225
AGE,0.025528720281648914
CHRONIC DISEASE,0.026363303934474624
SHORTNESS OF BREATH,0.028587775924371128
ALCOHOL CONSUMING,0.0343080401802606
YELLOW_FINGERS,0.03606111844700392
WHEEZING,0.047463961031601345
SWALLOWING DIFFICULTY,0.0494800499400664
FATIGUE ,0.06444282137156124
PEER_PRESSURE,0.10912022212859189
ALLERGY ,0.11449479004967678
