feature,mean_importance
SMOKING,0.008197284052181331
COUGHING,0.019830662122342625
ANXIETY,0.021445974410069645
GENDER,0.025199395840276372
CHEST PAIN,0.02805514065328042
SWALLOWING DIFFICULTY,0.0285062615635635
CHRONIC DISEASE,0.03795952773214877
YELLOW_FINGERS,0.05200137931363828
ALCOHOL CONSUMING,0.05458036533750312
WHEEZING,0.05639664927185306
SHORTNESS OF BREATH,0.05721039887328507
AGE,0.07735613250353345
PEER_PRESSURE,0.08734929511830965
FATIGUE ,0.11651360336959923
ALLERGY ,0.13876539110201683
