feature,mean_importance
SMOKING,0.0015025205756191372
COUGHING,0.009669543042190082
CHRONIC DISEASE,0.015174917754366584
GENDER,0.01601096451676747
AGE,0.01965239892380976
ANXIETY,0.031719595516089945
YELLOW_FINGERS,0.03666843661192096
SWALLOWING DIFFICULTY,0.04017589581566203
ALCOHOL CONSUMING,0.04116797465913065
SHORTNESS OF BREATH,0.04127903447800882
CHEST PAIN,0.043800924411647416
WHEEZING,0.05056840934326105
FATIGUE ,0.06113315545511753
ALLERGY ,0.11836888045939808
PEER_PRESSURE,0.14529221793472258
