feature,mean_importance
COUGHING,-0.0012686954580756137
SHORTNESS OF BREATH,-0.0006532672305160081
ANXIETY,0.0012448301661652783
GENDER,0.00436951903912588
CHEST PAIN,0.009128463628381173
CHRONIC DISEASE,0.010431536226303578
SMOKING,0.016650974185821753
FATIGUE ,0.020298423008567122
AGE,0.030668140194986336
SWALLOWING DIFFICULTY,0.03620144010724526
WHEEZING,0.043048238337221954
YELLOW_FINGERS,0.04814677925537448
ALCOHOL CONSUMING,0.08925221987074787
PEER_PRESSURE,0.14436067192289856
ALLERGY ,0.3267036798635975
