feature,mean_importance
ANXIETY,0.014956107194346185
GENDER,0.01504532329709667
COUGHING,0.016761709706465806
SMOKING,0.01691416737037483
WHEEZING,0.019489909869828397
ALCOHOL CONSUMING,0.027293197610760676
SHORTNESS OF BREATH,0.030406311654094742
CHRONIC DISEASE,0.034528570123049676
CHEST PAIN,0.04198906720214282
AGE,0.049595762241365735
SWALLOWING DIFFICULTY,0.05891781702062243
YELLOW_FINGERS,0.063991414898146
PEER_PRESSURE,0.07957413527634685
FATIGUE ,0.09624100435847602
ALLERGY ,0.13738165788998224
