feature,mean_importance
SMOKING,4.720614361025666e-06
GENDER,0.00036629313924013696
ANXIETY,0.006857497151661784
CHRONIC DISEASE,0.010657129457046116
SHORTNESS OF BREATH,0.011724020457609929
AGE,0.012585346215322108
YELLOW_FINGERS,0.013691438355096291
COUGHING,0.014639339826019549
CHEST PAIN,0.02655523654108304
SWALLOWING DIFFICULTY,0.034857748013330726
FATIGUE ,0.038874020511195886
WHEEZING,0.05382822208042953
ALCOHOL CONSUMING,0.07746325320964231
PEER_PRESSURE,0.1429229355807587
ALLERGY ,0.18989151751559183
