feature,mean_importance
SMOKING,0.007356261449132789
COUGHING,0.00751532913704604
ANXIETY,0.009308279341709075
YELLOW_FINGERS,0.01116296902507421
CHRONIC DISEASE,0.015221213949297646
GENDER,0.016301248913646715
SHORTNESS OF BREATH,0.016690197834113518
CHEST PAIN,0.027571315103514737
ALCOHOL CONSUMING,0.027764889808001215
SWALLOWING DIFFICULTY,0.03937684769414519
AGE,0.042869804690136855
WHEEZING,0.04680043595575643
FATIGUE ,0.07389592446660588
PEER_PRESSURE,0.07640615713936406
ALLERGY ,0.10166324820029134
