feature,mean_importance
CHEST PAIN,0.002438202390847061
ANXIETY,0.0030585368313759465
GENDER,0.005073142103879841
SMOKING,0.00595404215740517
COUGHING,0.01026848706793681
SHORTNESS OF BREATH,0.019527898089998635
WHEEZING,0.022678235384372546
AGE,0.023978255226353114
YELLOW_FINGERS,0.03075915591683631
PEER_PRESSURE,0.04060515191520389
CHRONIC DISEASE,0.04964918260889807
ALCOHOL CONSUMING,0.05398623148917954
SWALLOWING DIFFICULTY,0.057484989884508675
ALLERGY ,0.1363960329921597
FATIGUE ,0.1597318477566153
