feature,mean_importance
GENDER,0.002621015009677688
ANXIETY,0.0033099638549815985
SHORTNESS OF BREATH,0.00471305315252917
SMOKING,0.005718633575059881
AGE,0.006646317840225635
CHEST PAIN,0.007059407342333568
ALCOHOL CONSUMING,0.019995333524550754
COUGHING,0.02506235071552145
WHEEZING,0.027673084897378675
CHRONIC DISEASE,0.04423907070223333
YELLOW_FINGERS,0.046069263365296056
SWALLOWING DIFFICULTY,0.06747545947752517
PEER_PRESSURE,0.0799658715221221
FATIGUE ,0.10601448496998311
ALLERGY ,0.11496228078400024
