feature,mean_importance
GENDER,-0.007095448749861943
SMOKING,-0.0020508308884934377
ANXIETY,0.005707666439654912
AGE,0.00810064223636502
COUGHING,0.00916912984875523
CHRONIC DISEASE,0.013402616195776974
SHORTNESS OF BREATH,0.01500423323321919
YELLOW_FINGERS,0.017972749277431477
FATIGUE ,0.020444448890985744
CHEST PAIN,0.023073655701964874
ALCOHOL CONSUMING,0.04953867104250957
WHEEZING,0.053577315547117754
SWALLOWING DIFFICULTY,0.06433394816643492
PEER_PRESSURE,0.14188493048181464
ALLERGY ,0.24084554779142628
