feature,mean_importance
SMOKING,0.005724454683024677
ANXIETY,0.017224578484825188
CHEST PAIN,0.021736204763143797
CHRONIC DISEASE,0.02185854569497276
COUGHING,0.026475439857449927
WHEEZING,0.03219508957092436
AGE,0.03491012445754342
GENDER,0.037069288738477216
SHORTNESS OF BREATH,0.03911866177502454
SWALLOWING DIFFICULTY,0.040167846818119544
YELLOW_FINGERS,0.04053115496571068
FATIGUE ,0.05638518727858812
ALCOHOL CONSUMING,0.05977871008857198
ALLERGY ,0.10990409646466404
PEER_PRESSURE,0.12089550120443229
