feature,mean_importance
SMOKING,0.009948108488079315
GENDER,0.0123829415091686
CHEST PAIN,0.022643007799253663
CHRONIC DISEASE,0.02385723036852546
COUGHING,0.02930781773364228
ANXIETY,0.030126701755964647
AGE,0.03833260861143022
YELLOW_FINGERS,0.04643315246763875
SHORTNESS OF BREATH,0.04844228726254844
FATIGUE ,0.06633222845511036
ALCOHOL CONSUMING,0.06959970767780202
WHEEZING,0.07326731307369885
SWALLOWING DIFFICULTY,0.07544342704196189
ALLERGY ,0.10921325972055085
PEER_PRESSURE,0.12169947541729323
