feature,mean_importance
CHRONIC DISEASE,0.005447559667157353
SMOKING,0.016380398888190713
YELLOW_FINGERS,0.018817537510664905
GENDER,0.022346097693772667
ANXIETY,0.02442097713907105
FATIGUE ,0.027478907526521122
AGE,0.034703369793078545
COUGHING,0.04091696279223361
SWALLOWING DIFFICULTY,0.04236988798451723
SHORTNESS OF BREATH,0.04307669836644078
ALCOHOL CONSUMING,0.044314141970141024
WHEEZING,0.06666347950298579
CHEST PAIN,0.06998566388209342
PEER_PRESSURE,0.1054522266919953
ALLERGY ,0.15667305169673124
