feature,mean_importance
CHRONIC DISEASE,0.0011858112264290567
GENDER,0.006288516186142112
CHEST PAIN,0.00913823679707968
SMOKING,0.009746351523400577
COUGHING,0.012932179712531222
AGE,0.014040499600052204
WHEEZING,0.017129711094719835
SWALLOWING DIFFICULTY,0.018856870028447624
YELLOW_FINGERS,0.030390675243503272
SHORTNESS OF BREATH,0.031039287233089463
FATIGUE ,0.03115435555221946
ANXIETY,0.03380138478472108
ALCOHOL CONSUMING,0.06223153005293349
ALLERGY ,0.08274151171993767
PEER_PRESSURE,0.08431258622665534
