feature,mean_importance
SMOKING,0.008026410320367772
GENDER,0.016506083116426373
COUGHING,0.018942542933964017
ANXIETY,0.027009849595618585
CHRONIC DISEASE,0.0275125396878522
CHEST PAIN,0.030536759123119754
AGE,0.036814390820554765
YELLOW_FINGERS,0.049117892344985814
FATIGUE ,0.049706215909551286
WHEEZING,0.05329134369210646
SHORTNESS OF BREATH,0.055529221415946475
SWALLOWING DIFFICULTY,0.06028105290493511
ALCOHOL CONSUMING,0.07267946151244228
ALLERGY ,0.10217346050444964
PEER_PRESSURE,0.1155110489436039
