feature,mean_importance
CHEST PAIN,-0.03451078644895431
ALCOHOL CONSUMING,-0.022042771595330746
WHEEZING,-0.021727160533454238
COUGHING,-0.0060069242438508755
ALLERGY ,0.0033811698722556295
AGE,0.011685191685249997
SMOKING,0.016894480775492972
ANXIETY,0.019445544314476048
YELLOW_FINGERS,0.04544413760114792
PEER_PRESSURE,0.05105479118597731
GENDER,0.05580640957162206
SWALLOWING DIFFICULTY,0.06265282327778476
CHRONIC DISEASE,0.08823103934252842
SHORTNESS OF BREATH,0.10717077482159729
FATIGUE ,0.12960834735352095
