feature,mean_importance
SMOKING,0.0005393683831955487
GENDER,0.0017583339409436738
ANXIETY,0.0063083523172695055
CHRONIC DISEASE,0.010272126041392942
AGE,0.01157515316184673
SHORTNESS OF BREATH,0.013530915804764765
COUGHING,0.014333979481666393
YELLOW_FINGERS,0.01575173290162951
CHEST PAIN,0.023796259681971972
FATIGUE ,0.03650767237817187
SWALLOWING DIFFICULTY,0.03777748309795141
WHEEZING,0.047276899468313524
ALCOHOL CONSUMING,0.08188309147497189
PEER_PRESSURE,0.14725376792517755
ALLERGY ,0.19013490998453234
