feature,mean_importance
ALLERGY ,-1.2666639162284277e-05
AGE,0.0002643061416904513
COUGHING,0.000642152155764153
SMOKING,0.001178279599086829
ALCOHOL CONSUMING,0.005815618397337774
ANXIETY,0.00657435221142505
WHEEZING,0.006878287729664789
GENDER,0.007428461639643535
SWALLOWING DIFFICULTY,0.007765702368320348
CHRONIC DISEASE,0.008188586201339155
SWALLOWING DIFFICULTY_sum_COUGHING,0.009732537705862198
SHORTNESS OF BREATH,0.010522027067629402
YELLOW_FINGERS,0.012375224835409638
ALCOHOL CONSUMING_sum_ALLERGY ,0.01279187836994955
CHEST PAIN,0.013665974781967571
PEER_PRESSURE,0.016405268367786118
CHEST PAIN_sum_PEER_PRESSURE,0.01725800471806287
COUGHING_sum_ALLERGY ,0.02332431118865551
ALLERGY _sum_YELLOW_FINGERS,0.028204942170796297
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.03258092982390605
WHEEZING_sum_ALLERGY ,0.033562290968211686
FATIGUE ,0.034188655143918154
ALLERGY _sum_PEER_PRESSURE,0.05793862212654462
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.05945181684531346
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.10824354758873425
