feature,mean_importance
ALCOHOL CONSUMING,-0.003979901228082716
GENDER,-0.0024501055018483877
SMOKING,-0.0015976352090566804
CHEST PAIN,-0.00011415357880045773
COUGHING,0.0
SWALLOWING DIFFICULTY,0.0018326697028969274
YELLOW_FINGERS,0.002529476339557346
WHEEZING,0.0036119983463036576
ANXIETY,0.004297611058491374
ALCOHOL CONSUMING_sum_ALLERGY ,0.006203366015722472
AGE,0.006255976268580499
SWALLOWING DIFFICULTY_sum_COUGHING,0.006298858296411252
CHRONIC DISEASE,0.0111249739961287
ALLERGY ,0.011692166590446118
PEER_PRESSURE,0.01223104769102915
SHORTNESS OF BREATH,0.013874221110343244
COUGHING_sum_ALLERGY ,0.02025485978317463
CHEST PAIN_sum_PEER_PRESSURE,0.02950608452205324
FATIGUE ,0.029867252176478974
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.03023039201173411
WHEEZING_sum_ALLERGY ,0.04470536558683973
ALLERGY _sum_PEER_PRESSURE,0.046648961925257706
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.04672082184896935
ALLERGY _sum_YELLOW_FINGERS,0.054078833696376116
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.08817376844417653
