feature,mean_importance
ALLERGY ,1.1102230246251566e-17
SMOKING,2.7755575615628914e-17
GENDER,0.00028957711883713654
COUGHING,0.0008895385818967038
PEER_PRESSURE,0.002165733007421783
WHEEZING,0.004393026683928336
ANXIETY,0.004607403151989875
CHRONIC DISEASE,0.006710441196495926
SHORTNESS OF BREATH,0.006886080200815608
COUGHING_sum_ALLERGY ,0.008643152570746437
SWALLOWING DIFFICULTY_sum_COUGHING,0.010260805189779875
YELLOW_FINGERS,0.012289370243819065
AGE,0.014944680683908201
CHEST PAIN_sum_PEER_PRESSURE,0.016792292383907153
SWALLOWING DIFFICULTY,0.02115995478685843
CHEST PAIN,0.025841877934485297
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.029502873914805033
ALCOHOL CONSUMING_sum_ALLERGY ,0.03219271462258126
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.03299513152699908
ALLERGY _sum_YELLOW_FINGERS,0.03349244749956616
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.03475099247674816
ALCOHOL CONSUMING,0.03543576795031855
FATIGUE ,0.036468644686309434
WHEEZING_sum_ALLERGY ,0.03665335531725528
ALLERGY _sum_PEER_PRESSURE,0.20098013182340696
