feature,mean_importance
SMOKING,1.4718047785838851e-05
ANXIETY,0.006534508183793914
GENDER,0.007227715851882649
CHRONIC DISEASE,0.00849531517806067
AGE,0.0105455442067521
SHORTNESS OF BREATH,0.019256090195284698
SWALLOWING DIFFICULTY,0.024927826271687333
COUGHING,0.027633658487021255
CHEST PAIN,0.029573643342458055
YELLOW_FINGERS,0.0295938459765837
FATIGUE ,0.03703515857502514
WHEEZING,0.09010459708353942
ALLERGY ,0.10227805297620392
ALCOHOL CONSUMING,0.14516446213261042
PEER_PRESSURE,0.14731882679387748
