feature,mean_importance
YELLOW_FINGERS,-0.0038416098790822694
CHEST PAIN,-0.0036626654784203848
COUGHING,-0.0017141675908406095
SWALLOWING DIFFICULTY,-0.0011003943139133165
ALCOHOL CONSUMING,-6.712472298131544e-06
ALLERGY ,1.6017726254158316e-05
PEER_PRESSURE,0.00012509219660034043
GENDER,0.0008591073124009973
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.0016556576650213705
SWALLOWING DIFFICULTY_sum_COUGHING,0.002888224869188333
SMOKING,0.003734162998980067
CHRONIC DISEASE,0.0060254967606221625
ANXIETY,0.009194497613845021
WHEEZING,0.009523983861452468
ALCOHOL CONSUMING_sum_ALLERGY ,0.012612450088079236
ALLERGY _sum_YELLOW_FINGERS,0.013117247966116385
COUGHING_sum_ALLERGY ,0.01648824021501748
SHORTNESS OF BREATH,0.020365934372633277
ALLERGY _sum_PEER_PRESSURE,0.020929477579177003
CHEST PAIN_sum_PEER_PRESSURE,0.027346249965853935
AGE,0.02797939271107381
FATIGUE ,0.030838092580800107
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.03493706578850026
WHEEZING_sum_ALLERGY ,0.04055042262753951
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.061792662276153223
