feature,mean_importance
ALLERGY ,0.0
ALCOHOL CONSUMING,0.000912918766105647
PEER_PRESSURE,0.0029266057498600283
GENDER,0.0029855781172607064
CHEST PAIN,0.003744941917132083
COUGHING,0.005913413719295951
SMOKING,0.008062220701923745
SWALLOWING DIFFICULTY_sum_COUGHING,0.008253700913255491
SWALLOWING DIFFICULTY,0.010594537923387964
CHRONIC DISEASE,0.011769499329701644
WHEEZING,0.013656957812755981
YELLOW_FINGERS,0.014329359569045259
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.01899941066257197
ANXIETY,0.019604028936434186
ALLERGY _sum_YELLOW_FINGERS,0.02064532583291691
ALCOHOL CONSUMING_sum_ALLERGY ,0.02155915306797147
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.024733264103066303
FATIGUE ,0.03022000171152699
COUGHING_sum_ALLERGY ,0.03163049147138636
CHEST PAIN_sum_PEER_PRESSURE,0.031981591370312694
AGE,0.034201010758729194
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.03909388134493127
WHEEZING_sum_ALLERGY ,0.04886379165891206
ALLERGY _sum_PEER_PRESSURE,0.051709974167405394
SHORTNESS OF BREATH,0.059617211262268155
