feature,mean_importance
GENDER,0.0020984300816197623
SMOKING,0.0031496439447767253
CHRONIC DISEASE,0.004289131461297968
SHORTNESS OF BREATH,0.005357395161226986
COUGHING,0.008270193359692956
ANXIETY,0.008561480282669976
AGE,0.00880011569651835
CHEST PAIN,0.011410791488296957
SWALLOWING DIFFICULTY,0.03408888326437663
YELLOW_FINGERS,0.035432804053339165
FATIGUE ,0.03650759910466509
WHEEZING,0.0491840600203133
ALCOHOL CONSUMING,0.0810359748887424
PEER_PRESSURE,0.12616299263104536
ALLERGY ,0.16820817600823829
