feature,mean_importance
SMOKING,0.010102896885065665
GENDER,0.012689701835998402
COUGHING,0.019583656745324002
ANXIETY,0.022339649279161482
YELLOW_FINGERS,0.02395328099510378
CHRONIC DISEASE,0.03031319304933045
WHEEZING,0.033967894051014205
CHEST PAIN,0.03721746173591904
SWALLOWING DIFFICULTY,0.0454598507409844
FATIGUE ,0.056618527944248154
SHORTNESS OF BREATH,0.08616552496100828
AGE,0.09088500483560832
PEER_PRESSURE,0.09532370244661378
ALCOHOL CONSUMING,0.12824212149557615
ALLERGY ,0.1559545096887327
