feature,mean_importance
GENDER,0.0099249836412167
SMOKING,0.01092362264297137
WHEEZING,0.017883604416464617
CHRONIC DISEASE,0.02034136927397893
ANXIETY,0.020919357030835483
AGE,0.030428175277598984
CHEST PAIN,0.038582320891301605
COUGHING,0.04058254735706082
SHORTNESS OF BREATH,0.042937410166884314
SWALLOWING DIFFICULTY,0.049908367863369954
YELLOW_FINGERS,0.06090506410702945
ALCOHOL CONSUMING,0.08533016751826132
FATIGUE ,0.09906203809257338
ALLERGY ,0.10636844028937589
PEER_PRESSURE,0.10854065073848014
