feature,mean_importance
GENDER,-0.017963370327865373
SWALLOWING DIFFICULTY_sum_COUGHING,-0.0026773503371455647
WHEEZING,-0.0008149213663065702
ALCOHOL CONSUMING,-0.0007126875710190786
CHEST PAIN,-0.0002544087970012654
SWALLOWING DIFFICULTY,-0.00012534547091870574
COUGHING_sum_ALLERGY ,0.00023433935386569794
ALLERGY ,0.00028453933007537013
PEER_PRESSURE,0.0005117233260381188
ALLERGY _sum_YELLOW_FINGERS,0.0007509427563143961
COUGHING,0.0008013582443115203
ALCOHOL CONSUMING_sum_ALLERGY ,0.001000265411914715
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.0018834181901153297
YELLOW_FINGERS,0.0030082988875251306
SMOKING,0.00367408272191011
ANXIETY,0.004253042574202776
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.0073743219135721004
CHEST PAIN_sum_PEER_PRESSURE,0.009610178584295108
ALLERGY _sum_PEER_PRESSURE,0.010932364964691486
WHEEZING_sum_ALLERGY ,0.020085538716704772
SHORTNESS OF BREATH,0.021265008645489435
CHRONIC DISEASE,0.03481012717963482
FATIGUE ,0.0365075996917691
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.05630775858095621
AGE,0.07665930377411186
