feature,mean_importance
COUGHING,-7.077795463175107e-05
CHEST PAIN,-1.0720238879013965e-05
PEER_PRESSURE,0.0
ALLERGY ,0.0
GENDER,0.00048144961934369347
ALCOHOL CONSUMING,0.002397674059056615
SWALLOWING DIFFICULTY,0.002589930798092016
WHEEZING,0.004551351025403927
SMOKING,0.008754950532990973
ALCOHOL CONSUMING_sum_ALLERGY ,0.010405226436618203
YELLOW_FINGERS,0.013793407593561003
SWALLOWING DIFFICULTY_sum_COUGHING,0.014206233427939386
ANXIETY,0.014385637575070909
CHRONIC DISEASE,0.016226079335738296
CHEST PAIN_sum_PEER_PRESSURE,0.01697916328268396
ALLERGY _sum_YELLOW_FINGERS,0.017238434802206604
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.017319035536942678
COUGHING_sum_ALLERGY ,0.01835548547920927
ALLERGY _sum_PEER_PRESSURE,0.01931793325814224
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.023802476461178824
AGE,0.025268664628940934
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.02598204207006412
WHEEZING_sum_ALLERGY ,0.03260034897831056
FATIGUE ,0.03764647115809509
SHORTNESS OF BREATH,0.04906194349570856
