feature,mean_importance
ALCOHOL CONSUMING_sum_ALLERGY ,-0.004759185414239794
WHEEZING,-0.0012167425175384245
ALCOHOL CONSUMING,-0.00032826642364393587
COUGHING,0.0
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.0001905718301054654
ALLERGY ,0.00030042139836315983
PEER_PRESSURE,0.0003709269246169683
CHEST PAIN,0.002220427170886452
SWALLOWING DIFFICULTY,0.002408292635800738
SWALLOWING DIFFICULTY_sum_COUGHING,0.002893205051068351
COUGHING_sum_ALLERGY ,0.004024598785717015
WHEEZING_sum_ALLERGY ,0.004095340249692497
YELLOW_FINGERS,0.00491329590874468
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.005291678166107899
GENDER,0.005965390884688978
ANXIETY,0.009165538202100133
CHEST PAIN_sum_PEER_PRESSURE,0.009854467062887682
ALLERGY _sum_YELLOW_FINGERS,0.01024806377739757
ALLERGY _sum_PEER_PRESSURE,0.014834343239662307
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.023624417174378555
SHORTNESS OF BREATH,0.0288034983287761
SMOKING,0.05279904343618036
CHRONIC DISEASE,0.06381026485046878
FATIGUE ,0.07901623402092603
AGE,0.15834438864838737
