feature,mean_importance
ANXIETY,0.004350171556681065
COUGHING,0.008335954968280167
SHORTNESS OF BREATH,0.011228245639360885
PEER_PRESSURE,0.03348040345016364
CHEST PAIN,0.03371454644318853
SWALLOWING DIFFICULTY,0.034461097269911825
GENDER,0.0377982690102736
YELLOW_FINGERS,0.049670711133917175
SMOKING,0.0507835351436994
CHRONIC DISEASE,0.051661019987771575
WHEEZING,0.05247880783548109
ALCOHOL CONSUMING,0.054792441371073176
FATIGUE ,0.09459733465903011
AGE,0.10809090569527857
ALLERGY ,0.2857969096864934
