feature,mean_importance
CHEST PAIN,0.004507761563562191
GENDER,0.008494500489169738
COUGHING,0.011017520555236294
CHRONIC DISEASE,0.013932546437774673
SHORTNESS OF BREATH,0.025509460551594976
ANXIETY,0.02578971283504596
SMOKING,0.031435272145495845
WHEEZING,0.0399909785138263
FATIGUE ,0.041006127227256856
AGE,0.05617065339929169
ALCOHOL CONSUMING,0.06110987954792011
SWALLOWING DIFFICULTY,0.0744112902199952
YELLOW_FINGERS,0.07909417333575897
PEER_PRESSURE,0.1505100863499798
ALLERGY ,0.33533694053827723
