feature,mean_importance
SMOKING,-4.4408920985006264e-17
COUGHING,-3.3306690738754695e-17
ANXIETY,0.014270429042240611
AGE,0.01570598030489439
GENDER,0.030607661443598437
CHRONIC DISEASE,0.03667235887831623
SHORTNESS OF BREATH,0.04051228903056293
YELLOW_FINGERS,0.04164737648220278
PEER_PRESSURE,0.043822107030391945
ALLERGY ,0.08442818348170016
FATIGUE ,0.08581833396719232
ALCOHOL CONSUMING,0.08915609564327413
WHEEZING,0.09703324981627463
CHEST PAIN,0.1176809689571768
SWALLOWING DIFFICULTY,0.12867905508768157
