feature,mean_importance
GENDER,-0.000882820234757159
SMOKING,-0.0002075442802891292
ANXIETY,0.0021186347511944897
SHORTNESS OF BREATH,0.008914648039994357
CHEST PAIN,0.008965851029171346
COUGHING,0.02023163360884622
AGE,0.022830174234256935
CHRONIC DISEASE,0.028171098450670805
ALCOHOL CONSUMING,0.0385029479884615
YELLOW_FINGERS,0.04161626803498885
FATIGUE ,0.04750547298253976
WHEEZING,0.04803928818936916
SWALLOWING DIFFICULTY,0.05083739047865744
PEER_PRESSURE,0.12396347545716566
ALLERGY ,0.13320095901053133
