feature,mean_importance
SHORTNESS OF BREATH,-0.002394411362677357
ANXIETY,-0.0005352129362865887
GENDER,0.002292663798571176
SMOKING,0.005810528247101881
CHRONIC DISEASE,0.012003247590317245
CHEST PAIN,0.01236924221051532
COUGHING,0.015412032866500563
AGE,0.028275939728138404
YELLOW_FINGERS,0.03829835985244295
WHEEZING,0.04441148318991374
FATIGUE ,0.04699260947047825
SWALLOWING DIFFICULTY,0.049803370249766256
ALCOHOL CONSUMING,0.050921073210480804
PEER_PRESSURE,0.07032477880601914
ALLERGY ,0.19152682227811657
