feature,mean_importance
COUGHING,0.0006726331025916187
ANXIETY,0.003395522806887158
GENDER,0.0036720985935557392
WHEEZING,0.005438671792680266
YELLOW_FINGERS,0.00568798857116295
SHORTNESS OF BREATH,0.01654529137003332
PEER_PRESSURE,0.02126665691847081
SWALLOWING DIFFICULTY,0.03264411651527639
SMOKING,0.03382511608255829
CHEST PAIN,0.03793006214271856
ALCOHOL CONSUMING,0.07951251626586958
CHRONIC DISEASE,0.08540857194072551
ALLERGY ,0.1545435656138797
AGE,0.1551313977771572
FATIGUE ,0.15676515904101387
