feature,mean_importance
COUGHING,0.004131959241242428
GENDER,0.006164635121910278
ANXIETY,0.008771098422708285
CHRONIC DISEASE,0.014021785105087014
SHORTNESS OF BREATH,0.014177748464954227
CHEST PAIN,0.022649214776792864
SWALLOWING DIFFICULTY,0.03271756044828899
YELLOW_FINGERS,0.045230457943430044
SMOKING,0.047755858024803
FATIGUE ,0.05543336727693795
AGE,0.06285864933506839
WHEEZING,0.06913214508011623
PEER_PRESSURE,0.09116826404279925
ALCOHOL CONSUMING,0.10813421736858964
ALLERGY ,0.35290282026752895
