feature,mean_importance
GENDER,-0.006786932460257894
YELLOW_FINGERS,-0.0014382231721970424
COUGHING_sum_ALLERGY ,-0.0010480136535138906
SMOKING,-0.00030471957570003816
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.00012474275618387654
COUGHING,0.00034881929155038127
ALCOHOL CONSUMING,0.0005352753682407896
ALCOHOL CONSUMING_sum_ALLERGY ,0.0007428812612741531
WHEEZING,0.0019774019941030925
CHEST PAIN,0.002599414467653785
CHEST PAIN_sum_PEER_PRESSURE,0.0036207879257191627
SHORTNESS OF BREATH,0.004104347270591749
ALLERGY ,0.005392984669684545
SWALLOWING DIFFICULTY,0.006836874559133688
ANXIETY,0.007557018161858037
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.007934606842660183
ALLERGY _sum_PEER_PRESSURE,0.011041031845025834
PEER_PRESSURE,0.011789099609542414
ALLERGY _sum_YELLOW_FINGERS,0.022520582124806496
SWALLOWING DIFFICULTY_sum_COUGHING,0.025409014334168933
AGE,0.03097397213630468
WHEEZING_sum_ALLERGY ,0.042063287041375054
CHRONIC DISEASE,0.04372077827485869
FATIGUE ,0.04562986848085199
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.08918171950358297
