feature,mean_importance
CHEST PAIN_sum_PEER_PRESSURE,-9.017964036954762e-05
ALCOHOL CONSUMING_sum_ALLERGY ,-3.496944733332175e-05
COUGHING,-2.9813929119848483e-05
ALCOHOL CONSUMING,0.0
SMOKING,0.0007556872263865366
SWALLOWING DIFFICULTY_sum_COUGHING,0.0015518605497361615
SWALLOWING DIFFICULTY,0.002168596220166452
COUGHING_sum_ALLERGY ,0.002350170374943428
YELLOW_FINGERS,0.0027030574417701734
ALLERGY _sum_PEER_PRESSURE,0.003809991677335545
GENDER,0.0046202518544755655
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.004963735478211162
CHRONIC DISEASE,0.005004042064883108
WHEEZING,0.005154646830983489
CHEST PAIN,0.005267640511820193
ALLERGY _sum_YELLOW_FINGERS,0.0073947032579893875
ANXIETY,0.009522281947953081
AGE,0.011276569108528044
ALLERGY ,0.021363052533382176
FATIGUE ,0.02927664941336742
SHORTNESS OF BREATH,0.03200200476793648
WHEEZING_sum_ALLERGY ,0.053656952409741984
PEER_PRESSURE,0.053989234511543784
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.08238750896932227
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.165183264799161
